"file","query","rel","docno"
"./output/okapi/train/short/k1=1.0:k3=1.2:b=1.0.out","EA5","yes",9
"./output/okapi/train/short/k1=1.0:k3=1.2:b=1.0.out","EA6","no",3
"./output/okapi/train/short/k1=1.0:k3=1.2:b=1.0.out","EA6","unjudged",12
"./output/okapi/train/short/k1=1.0:k3=1.2:b=1.0.out","EA6","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.0.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.0.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.0.out","EA2","no",2
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.0.out","EA2","unjudged",17
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.0.out","EA2","yes",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.0.out","EA3","unjudged",20
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.0.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.0.out","EA4","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.0.out","EA4","yes",6
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.0.out","EA5","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.0.out","EA5","yes",7
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.0.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.0.out","EA6","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.0.out","EA6","yes",3
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.1.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.1.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.1.out","EA2","no",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.1.out","EA2","unjudged",11
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.1.out","EA2","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.1.out","EA3","unjudged",20
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.1.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.1.out","EA4","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.1.out","EA4","yes",6
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.1.out","EA5","unjudged",9
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.1.out","EA5","yes",11
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.1.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.1.out","EA6","unjudged",14
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.1.out","EA6","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.2.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.2.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.2.out","EA2","no",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.2.out","EA2","unjudged",11
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.2.out","EA2","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.2.out","EA3","unjudged",20
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.2.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.2.out","EA4","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.2.out","EA4","yes",6
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.2.out","EA5","unjudged",8
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.2.out","EA5","yes",12
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.2.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.2.out","EA6","unjudged",14
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.2.out","EA6","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.3.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.3.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.3.out","EA2","no",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.3.out","EA2","unjudged",11
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.3.out","EA2","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.3.out","EA3","unjudged",19
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.3.out","EA3","yes",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.3.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.3.out","EA4","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.3.out","EA4","yes",6
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.3.out","EA5","unjudged",8
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.3.out","EA5","yes",12
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.3.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.3.out","EA6","unjudged",14
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.3.out","EA6","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.4.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.4.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.4.out","EA2","no",4
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.4.out","EA2","unjudged",12
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.4.out","EA2","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.4.out","EA3","unjudged",19
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.4.out","EA3","yes",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.4.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.4.out","EA4","unjudged",14
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.4.out","EA4","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.4.out","EA5","unjudged",7
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.4.out","EA5","yes",13
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.4.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.4.out","EA6","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.4.out","EA6","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.5.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.5.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.5.out","EA2","no",4
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.5.out","EA2","unjudged",12
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.5.out","EA2","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.5.out","EA3","unjudged",19
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.5.out","EA3","yes",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.5.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.5.out","EA4","unjudged",12
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.5.out","EA4","yes",7
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.5.out","EA5","unjudged",7
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.5.out","EA5","yes",13
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.5.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.5.out","EA6","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.5.out","EA6","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.6.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.6.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.6.out","EA2","no",4
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.6.out","EA2","unjudged",12
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.6.out","EA2","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.6.out","EA3","unjudged",19
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.6.out","EA3","yes",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.6.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.6.out","EA4","unjudged",12
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.6.out","EA4","yes",7
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.6.out","EA5","unjudged",8
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.6.out","EA5","yes",12
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.6.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.6.out","EA6","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.6.out","EA6","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.7.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.7.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.7.out","EA2","no",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.7.out","EA2","unjudged",12
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.7.out","EA2","yes",3
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.7.out","EA3","unjudged",19
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.7.out","EA3","yes",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.7.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.7.out","EA4","unjudged",11
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.7.out","EA4","yes",8
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.7.out","EA5","unjudged",8
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.7.out","EA5","yes",12
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.7.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.7.out","EA6","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.7.out","EA6","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.8.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.8.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.8.out","EA2","no",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.8.out","EA2","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.8.out","EA2","yes",2
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.8.out","EA3","unjudged",19
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.8.out","EA3","yes",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.8.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.8.out","EA4","unjudged",11
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.8.out","EA4","yes",8
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.8.out","EA5","unjudged",8
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.8.out","EA5","yes",12
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.8.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.8.out","EA6","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.8.out","EA6","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.9.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.9.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.9.out","EA2","no",4
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.9.out","EA2","unjudged",14
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.9.out","EA2","yes",2
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.9.out","EA3","unjudged",18
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.9.out","EA3","yes",2
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.9.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.9.out","EA4","unjudged",11
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.9.out","EA4","yes",8
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.9.out","EA5","unjudged",7
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.9.out","EA5","yes",13
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.9.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.9.out","EA6","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.5:b=0.9.out","EA6","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=1.0.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.5:b=1.0.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.5:b=1.0.out","EA2","no",4
"./output/okapi/train/short/k1=1.0:k3=1.5:b=1.0.out","EA2","unjudged",14
"./output/okapi/train/short/k1=1.0:k3=1.5:b=1.0.out","EA2","yes",2
"./output/okapi/train/short/k1=1.0:k3=1.5:b=1.0.out","EA3","unjudged",18
"./output/okapi/train/short/k1=1.0:k3=1.5:b=1.0.out","EA3","yes",2
"./output/okapi/train/short/k1=1.0:k3=1.5:b=1.0.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.5:b=1.0.out","EA4","unjudged",11
"./output/okapi/train/short/k1=1.0:k3=1.5:b=1.0.out","EA4","yes",8
"./output/okapi/train/short/k1=1.0:k3=1.5:b=1.0.out","EA5","unjudged",11
"./output/okapi/train/short/k1=1.0:k3=1.5:b=1.0.out","EA5","yes",9
"./output/okapi/train/short/k1=1.0:k3=1.5:b=1.0.out","EA6","no",3
"./output/okapi/train/short/k1=1.0:k3=1.5:b=1.0.out","EA6","unjudged",12
"./output/okapi/train/short/k1=1.0:k3=1.5:b=1.0.out","EA6","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.0.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.0.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.0.out","EA2","no",2
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.0.out","EA2","unjudged",17
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.0.out","EA2","yes",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.0.out","EA3","unjudged",20
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.0.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.0.out","EA4","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.0.out","EA4","yes",6
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.0.out","EA5","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.0.out","EA5","yes",7
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.0.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.0.out","EA6","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.0.out","EA6","yes",3
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.1.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.1.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.1.out","EA2","no",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.1.out","EA2","unjudged",11
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.1.out","EA2","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.1.out","EA3","unjudged",20
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.1.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.1.out","EA4","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.1.out","EA4","yes",6
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.1.out","EA5","unjudged",9
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.1.out","EA5","yes",11
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.1.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.1.out","EA6","unjudged",14
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.1.out","EA6","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.2.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.2.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.2.out","EA2","no",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.2.out","EA2","unjudged",11
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.2.out","EA2","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.2.out","EA3","unjudged",20
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.2.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.2.out","EA4","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.2.out","EA4","yes",6
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.2.out","EA5","unjudged",8
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.2.out","EA5","yes",12
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.2.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.2.out","EA6","unjudged",14
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.2.out","EA6","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.3.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.3.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.3.out","EA2","no",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.3.out","EA2","unjudged",11
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.3.out","EA2","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.3.out","EA3","unjudged",19
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.3.out","EA3","yes",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.3.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.3.out","EA4","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.3.out","EA4","yes",6
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.3.out","EA5","unjudged",8
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.3.out","EA5","yes",12
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.3.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.3.out","EA6","unjudged",14
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.3.out","EA6","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.4.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.4.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.4.out","EA2","no",4
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.4.out","EA2","unjudged",12
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.4.out","EA2","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.4.out","EA3","unjudged",19
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.4.out","EA3","yes",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.4.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.4.out","EA4","unjudged",14
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.4.out","EA4","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.4.out","EA5","unjudged",7
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.4.out","EA5","yes",13
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.4.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.4.out","EA6","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.4.out","EA6","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.5.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.5.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.5.out","EA2","no",4
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.5.out","EA2","unjudged",12
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.5.out","EA2","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.5.out","EA3","unjudged",19
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.5.out","EA3","yes",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.5.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.5.out","EA4","unjudged",12
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.5.out","EA4","yes",7
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.5.out","EA5","unjudged",7
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.5.out","EA5","yes",13
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.5.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.5.out","EA6","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.5.out","EA6","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.6.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.6.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.6.out","EA2","no",4
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.6.out","EA2","unjudged",12
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.6.out","EA2","yes",4
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.6.out","EA3","unjudged",19
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.6.out","EA3","yes",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.6.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.6.out","EA4","unjudged",12
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.6.out","EA4","yes",7
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.6.out","EA5","unjudged",8
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.6.out","EA5","yes",12
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.6.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.6.out","EA6","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.6.out","EA6","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.7.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.7.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.7.out","EA2","no",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.7.out","EA2","unjudged",12
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.7.out","EA2","yes",3
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.7.out","EA3","unjudged",19
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.7.out","EA3","yes",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.7.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.7.out","EA4","unjudged",11
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.7.out","EA4","yes",8
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.7.out","EA5","unjudged",8
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.7.out","EA5","yes",12
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.7.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.7.out","EA6","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.7.out","EA6","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.8.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.8.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.8.out","EA2","no",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.8.out","EA2","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.8.out","EA2","yes",2
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.8.out","EA3","unjudged",19
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.8.out","EA3","yes",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.8.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.8.out","EA4","unjudged",11
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.8.out","EA4","yes",8
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.8.out","EA5","unjudged",8
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.8.out","EA5","yes",12
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.8.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.8.out","EA6","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.8.out","EA6","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.9.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.9.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.9.out","EA2","no",4
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.9.out","EA2","unjudged",14
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.9.out","EA2","yes",2
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.9.out","EA3","unjudged",18
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.9.out","EA3","yes",2
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.9.out","EA4","no",1
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.9.out","EA4","unjudged",11
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.9.out","EA4","yes",8
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.9.out","EA5","unjudged",7
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.9.out","EA5","yes",13
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.9.out","EA6","no",2
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.9.out","EA6","unjudged",13
"./output/okapi/train/short/k1=1.0:k3=1.7:b=0.9.out","EA6","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=1.0.out","EA1","unjudged",15
"./output/okapi/train/short/k1=1.0:k3=1.7:b=1.0.out","EA1","yes",5
"./output/okapi/train/short/k1=1.0:k3=1.7:b=1.0.out","EA2","no",4
"./output/okapi/train/short/k1=1.0:k3=1.7:b=1.0.out","EA2","unjudged",14
"./output/okapi/train/short/k1=1.0:k3=1.7:b=1.0.out","EA2","yes",2
"./output/okapi/train/short/k1=1.0:k3=1.7:b=1.0.out","EA3","unjudged",18
"./output/okapi/train/short/k1=1.0:k3=1.7:b=1.0.out","EA3","yes",2
